course_id,course_name,semester_range,n_semesters,avg_final_grade,total_students,avg_pass_pct,avg_general_rank,n_general_rank,hist_url,cf_url
098290,פרויקט מתקדם בהנדסת נתונים ומידע,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098290/,https://cheesefork.cf/?course=098290&semester=202202
098291,פרקטיקום (התנסות מעשית) בארגונים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098291/,https://cheesefork.cf/?course=098291&semester=202302
098292,"יצירתיות: קוגניציה, מוח וארגון",,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098292/,https://cheesefork.cf/?course=098292&semester=202201
098310,חקר ביצועים ואופטימיזציה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098310/,https://cheesefork.cf/?course=098310&semester=202302
098311,אופטמיזציה 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098311/,https://cheesefork.cf/?course=098311&semester=202201
098312,אופטמיזציה 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098312/,https://cheesefork.cf/?course=098312&semester=202102
098322,סמינר במתודולוגיות באופטימיזציה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098322/,https://cheesefork.cf/?course=098322&semester=202301
098331,תכנות לינארי וקומבינטורי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098331/,https://cheesefork.cf/?course=098331&semester=202301
098343,סמינר באופטימיזציה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098343/,https://cheesefork.cf/?course=098343&semester=202101
098409,סמינר משתלמים 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098409/,https://cheesefork.cf/?course=098409&semester=202302
098413,תהליכים סטוכסטיים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098413/,https://cheesefork.cf/?course=098413&semester=202301
098414,תיאוריה סטטיסטית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098414/,https://cheesefork.cf/?course=098414&semester=202202
098416,תורת ההסתברות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098416/,https://cheesefork.cf/?course=098416&semester=202101
098418,הסתברות ותהליכים סטוכסטיים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098418/,https://cheesefork.cf/?course=098418&semester=202202
098423,מבוא לתהליכים סטוכסטיים 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098423/,https://cheesefork.cf/?course=098423&semester=202301
098435,סמינר בהסתברות ותהליכים סטוכסטיים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098435/,https://cheesefork.cf/?course=098435&semester=202301
098436,נושאים נבחרים בהסקה סטטיסטית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098436/,https://cheesefork.cf/?course=098436&semester=202102
098455,הסתברות ותהליכים סטוכסטיים 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098455/,https://cheesefork.cf/?course=098455&semester=202302
098460,יישומי ניתוח רב,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098460/,https://cheesefork.cf/?course=098460&semester=202302
098602,התנהגות בארגונים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098602/,https://cheesefork.cf/?course=098602&semester=202301
098603,איסוף נתונים ומחקר במדעי ההתנהגות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098603/,https://cheesefork.cf/?course=098603&semester=202301
098610,הגורם האנושי במערכות טכנולוגיות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098610/,https://cheesefork.cf/?course=098610&semester=202301
098617,ארגונים מורכבים 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098617/,https://cheesefork.cf/?course=098617&semester=202201
098618,נושאים בארגונים מורכבים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098618/,https://cheesefork.cf/?course=098618&semester=202201
098662,ייעוץ ואבחון ארגוני,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098662/,https://cheesefork.cf/?course=098662&semester=202002
098663,סמינר בהתנהגות צרכנים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098663/,https://cheesefork.cf/?course=098663&semester=202302
098666,מדעי הקוגניציה המתקדמים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098666/,https://cheesefork.cf/?course=098666&semester=202302
098694,מטה קוגניציה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098694/,https://cheesefork.cf/?course=098694&semester=202202
098710,ניהול התפעול,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098710/,https://cheesefork.cf/?course=098710&semester=202302
098712,פיתוח מוצרים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098712/,https://cheesefork.cf/?course=098712&semester=202301
098722,"נושאים נבחרים בניהול מ""מ למנהלים",,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098722/,https://cheesefork.cf/?course=098722&semester=202301
098724,קניין רוחני,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098724/,https://cheesefork.cf/?course=098724&semester=202201
098738,נושאים נבחרים בניהול תחרותי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098738/,https://cheesefork.cf/?course=098738&semester=202201
098740,סטטיסטיקה למנהלים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098740/,https://cheesefork.cf/?course=098740&semester=202301
098742,שיטות סטטיסטיות לחיזוי עיסקי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098742/,https://cheesefork.cf/?course=098742&semester=202003
098745,סמינר במינהל עסקים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098745/,https://cheesefork.cf/?course=098745&semester=202302
098748,כלכלה התנהגותית ואתיקה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098748/,https://cheesefork.cf/?course=098748&semester=202302
098749,נושאים נבחרים במנהל עסקים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098749/,https://cheesefork.cf/?course=098749&semester=202201
098750,כלכלה ניהולית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098750/,https://cheesefork.cf/?course=098750&semester=202301
098754,יזמות ורגולציה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098754/,https://cheesefork.cf/?course=098754&semester=202301
098759,קיימות וכלכלת סביבה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098759/,https://cheesefork.cf/?course=098759&semester=202301
098760,התנהגות אירגונית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098760/,https://cheesefork.cf/?course=098760&semester=202301
098761,מבנים ותהליכים ארגוניים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098761/,https://cheesefork.cf/?course=098761&semester=202301
098763,ניהול בינתרבותי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098763/,https://cheesefork.cf/?course=098763&semester=202301
098770,מימון מיזמים טכנולוגיים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098770/,https://cheesefork.cf/?course=098770&semester=202301
098771,שוק ההון והשקעות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098771/,https://cheesefork.cf/?course=098771&semester=202301
098772,מימון חברות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098772/,https://cheesefork.cf/?course=098772&semester=202302
098777,אירועים בחשבונאות פננסית ונהולית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098777/,https://cheesefork.cf/?course=098777&semester=202101
098780,חשבונאות פיננסית וניהולית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098780/,https://cheesefork.cf/?course=098780&semester=202302
098782,אסטרטגיה תחרותית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098782/,https://cheesefork.cf/?course=098782&semester=202301
098783,ניהול השיווק,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098783/,https://cheesefork.cf/?course=098783&semester=202302
098785,דיווח וניתוח של דוחות כספיים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098785/,https://cheesefork.cf/?course=098785&semester=202203
098788,יזמות ופיתוח עסקי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098788/,https://cheesefork.cf/?course=098788&semester=202301
098790,היבטים שיווקים בפתוח מוצרים חדשים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098790/,https://cheesefork.cf/?course=098790&semester=202101
098795,מנהיגות עיסקית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098795/,https://cheesefork.cf/?course=098795&semester=202101
098803,סדנה בלמידה מטעויות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098803/,https://cheesefork.cf/?course=098803&semester=202301
098804,לין סטארטאפ,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098804/,https://cheesefork.cf/?course=098804&semester=202301
098805,נושאים נבחרים בתפעול מערכות שירות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098805/,https://cheesefork.cf/?course=098805&semester=202302
098806,נושאים נבחרים בפתרון קונפליקטים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098806/,https://cheesefork.cf/?course=098806&semester=202302
098815,נושאים נבחרים בעתיד הטכנולוגיה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098815/,https://cheesefork.cf/?course=098815&semester=202301
098852,אסטרטגיה עסקית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098852/,https://cheesefork.cf/?course=098852&semester=202102
098920,נושאים באינטרא. אדם,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098920/,https://cheesefork.cf/?course=098920&semester=202202
098960,ביצועים ומיטביות סוביק. של עובדים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/098960/,https://cheesefork.cf/?course=098960&semester=202302
099100,פרויקט בנתוני עתק ובינה עסקית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099100/,https://cheesefork.cf/?course=099100&semester=202302
099101,ויזואליזציה של המידע,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099101/,https://cheesefork.cf/?course=099101&semester=202201
099102,מבוא לניתוח נתונים בשפת פייתון,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099102/,https://cheesefork.cf/?course=099102&semester=202203
099103,"מרשתת הדברים,טכנולוגיה ושימושים",,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099103/,https://cheesefork.cf/?course=099103&semester=202203
099104,סדנא בניהול צוותים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099104/,https://cheesefork.cf/?course=099104&semester=202302
099105,נושאים נבחרים במימון מיזמים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099105/,https://cheesefork.cf/?course=099105&semester=202302
099400,סדנה בסטטיסטיקה לדוקטורנטים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099400/,https://cheesefork.cf/?course=099400&semester=202302
099601,סמינר מתקדם במחקר פסיכולוגי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099601/,https://cheesefork.cf/?course=099601&semester=202301
099621,סמינר בדינמיקה קבוצתית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099621/,https://cheesefork.cf/?course=099621&semester=202302
099624,סמינר מחקר אישי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099624/,https://cheesefork.cf/?course=099624&semester=202302
099635,סמינר שטח במדעי ההתנהגות בניהול,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099635/,https://cheesefork.cf/?course=099635&semester=202302
099720,סדנה בתקשורת עיסקית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099720/,https://cheesefork.cf/?course=099720&semester=202203
099740,יזמות גלובלית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099740/,https://cheesefork.cf/?course=099740&semester=202102
099741,מחקרי שיווק,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099741/,https://cheesefork.cf/?course=099741&semester=202302
099745,נושאים נבחרים ביזמות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/099745/,https://cheesefork.cf/?course=099745&semester=202201
